battle,battleLabel,date,location
http://www.wikidata.org/entity/Q22949292,Battle of Hama,0903-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q22965193,Battle of Kumché,,
http://www.wikidata.org/entity/Q22975368,Battle of Hongsan,1376-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50247
http://www.wikidata.org/entity/Q23002069,Battle of Tell Abyad,2016-03-01T00:00:00Z,http://www.wikidata.org/entity/Q1896205
http://www.wikidata.org/entity/Q23015216,Siege of Cadaň,,http://www.wikidata.org/entity/Q158274
http://www.wikidata.org/entity/Q23017745,Battle of Yarmouth,,
http://www.wikidata.org/entity/Q23018833,Battle of Ben Gardane,,
http://www.wikidata.org/entity/Q23018834,Battle of Famagusta,1955-11-21T00:00:00Z,http://www.wikidata.org/entity/Q193190
http://www.wikidata.org/entity/Q23018836,Battle of Ripple Field,1643-04-13T00:00:00Z,http://www.wikidata.org/entity/Q947672
http://www.wikidata.org/entity/Q23018858,Battle of Camotes Islands,1945-01-15T00:00:00Z,http://www.wikidata.org/entity/Q1503402
http://www.wikidata.org/entity/Q23020155,Battle of Rashaya,1925-11-24T00:00:00Z,http://www.wikidata.org/entity/Q25914
http://www.wikidata.org/entity/Q23020260,Battle of Guayacanas,1916-07-03T00:00:00Z,http://www.wikidata.org/entity/Q42763
http://www.wikidata.org/entity/Q23020293,Battle of Lumë,1912-12-06T00:00:00Z,
http://www.wikidata.org/entity/Q23020500,Battles for Plav and Gusinje,,
http://www.wikidata.org/entity/Q23020518,Battle of Murino,1880-01-08T00:00:00Z,http://www.wikidata.org/entity/Q968107
http://www.wikidata.org/entity/Q23020683,Battle of Cao Bằng,1979-03-05T00:00:00Z,http://www.wikidata.org/entity/Q36865
http://www.wikidata.org/entity/Q23020685,Battle of Đồng Đăng,1979-02-23T00:00:00Z,http://www.wikidata.org/entity/Q1285379
http://www.wikidata.org/entity/Q23020687,Battle of Lạng Sơn,1979-03-16T00:00:00Z,http://www.wikidata.org/entity/Q33383
http://www.wikidata.org/entity/Q23020689,Battle of Móng Cái,1979-03-10T00:00:00Z,http://www.wikidata.org/entity/Q33204
http://www.wikidata.org/entity/Q23021566,Battle of Homiel,,
http://www.wikidata.org/entity/Q23021953,2016 Butig Clash,2016-01-01T00:00:00Z,http://www.wikidata.org/entity/Q273796
http://www.wikidata.org/entity/Q23022304,Second Battle of Apia,1899-04-25T00:00:00Z,
http://www.wikidata.org/entity/Q23039073,Battle of W.l.n.d.r,0934-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3711
http://www.wikidata.org/entity/Q23042526,Battle of Avaldsnes,0950-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q23042891,Liberation of East Finnmark,,
http://www.wikidata.org/entity/Q23043477,Battle of Chach,1009-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3695085
http://www.wikidata.org/entity/Q23056565,Battle of 27 September 1803,,
http://www.wikidata.org/entity/Q23057866,Palmyra offensive,,http://www.wikidata.org/entity/Q4120562
http://www.wikidata.org/entity/Q23058674,Second Battle of Maarat al-Numan,2016-03-13T00:00:00Z,http://www.wikidata.org/entity/Q728226
http://www.wikidata.org/entity/Q23058892,Battle of Mount Elba,1864-03-30T00:00:00Z,
http://www.wikidata.org/entity/Q23074154,Battle of Great Cane Brake,1775-12-22T00:00:00Z,http://www.wikidata.org/entity/Q502273
http://www.wikidata.org/entity/Q23137253,Battle of Limonest,1814-03-20T00:00:00Z,http://www.wikidata.org/entity/Q605677
http://www.wikidata.org/entity/Q23198576,Battle of Taghit,1903-08-20T00:00:00Z,http://www.wikidata.org/entity/Q3052604
http://www.wikidata.org/entity/Q23419453,Battle of Iscuandé,,
http://www.wikidata.org/entity/Q23504252,Battle of Berga,1840-07-04T00:00:00Z,http://www.wikidata.org/entity/Q15487
http://www.wikidata.org/entity/Q23504369,Battle of Montesquiu,1836-10-04T00:00:00Z,http://www.wikidata.org/entity/Q13800
http://www.wikidata.org/entity/Q23504426,Battle of Prats de Lluçanès,1836-09-10T00:00:00Z,http://www.wikidata.org/entity/Q13814
http://www.wikidata.org/entity/Q23504814,Battle of El Bruch,1836-03-15T00:00:00Z,http://www.wikidata.org/entity/Q15938
http://www.wikidata.org/entity/Q23504865,Battle of La Panadella,1837-02-18T00:00:00Z,http://www.wikidata.org/entity/Q11930650
http://www.wikidata.org/entity/Q23581607,Battle of Santiago,1660-01-01T00:00:00Z,http://www.wikidata.org/entity/Q42763
http://www.wikidata.org/entity/Q23638607,Capture of Ovillers,1916-07-16T00:00:00Z,http://www.wikidata.org/entity/Q13950
http://www.wikidata.org/entity/Q23640818,First Battle of Bar-sur-Aube,1814-01-24T00:00:00Z,http://www.wikidata.org/entity/Q209093
http://www.wikidata.org/entity/Q23640826,Battle of Damghan,1063-01-01T00:00:00Z,http://www.wikidata.org/entity/Q720053
http://www.wikidata.org/entity/Q23640828,Battle of Sabana Real,1691-01-21T00:00:00Z,http://www.wikidata.org/entity/Q2257629
http://www.wikidata.org/entity/Q23640829,Battle of Santomé,1855-12-22T00:00:00Z,
http://www.wikidata.org/entity/Q23642669,Battle of Shumsk,1233-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q23656886,Battle of San Felice,1332-12-03T00:00:00Z,http://www.wikidata.org/entity/Q100094
http://www.wikidata.org/entity/Q23676935,Battle of Salgyr Yana Sala,1919-05-21T00:00:00Z,http://www.wikidata.org/entity/Q4106309
http://www.wikidata.org/entity/Q23689702,Rovno Offensive,,
http://www.wikidata.org/entity/Q23701422,Battle of al-Qaryatayn,,http://www.wikidata.org/entity/Q4703079
http://www.wikidata.org/entity/Q11550783,Battle of Egota-Numabukurohara,1477-06-03T00:00:00Z,http://www.wikidata.org/entity/Q11259193
http://www.wikidata.org/entity/Q11550783,Battle of Egota-Numabukurohara,1477-06-03T00:00:00Z,http://www.wikidata.org/entity/Q11554632
http://www.wikidata.org/entity/Q11553808,Battle of Kawajiri,1185-12-04T00:00:00Z,http://www.wikidata.org/entity/Q11589632
http://www.wikidata.org/entity/Q11553961,Katong Rebellion,,
http://www.wikidata.org/entity/Q11554191,Battle of Kōnoshima,,http://www.wikidata.org/entity/Q779607
http://www.wikidata.org/entity/Q11554456,Battle of Numajiri,1584-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11356119
http://www.wikidata.org/entity/Q11555539,Battle of Hashitayama,1180-09-23T00:00:00Z,
http://www.wikidata.org/entity/Q11556971,Battle of Asainawate,1600-09-16T00:00:00Z,http://www.wikidata.org/entity/Q17175956
http://www.wikidata.org/entity/Q11558976,Battle of Haejeongchang,1592-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q11559353,Battle of Unnodaira,1541-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1072595
http://www.wikidata.org/entity/Q11563191,Minato Disturbance,,http://www.wikidata.org/entity/Q11563138
http://www.wikidata.org/entity/Q11563568,Battle of Yutokoroguchi,1563-05-05T00:00:00Z,http://www.wikidata.org/entity/Q1073699
http://www.wikidata.org/entity/Q11571380,Battle of Fox Bridge,1545-10-01T00:00:00Z,http://www.wikidata.org/entity/Q11387799
http://www.wikidata.org/entity/Q11572250,Battle of Usonobaru,1559-09-27T00:00:00Z,http://www.wikidata.org/entity/Q1132476
http://www.wikidata.org/entity/Q11572363,Tamanourano's Rebellion,,
http://www.wikidata.org/entity/Q11574872,Battle of Namanoyama,1562-01-12T00:00:00Z,
http://www.wikidata.org/entity/Q11576804,Battle of Tadenawate,1530-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11400562
http://www.wikidata.org/entity/Q11579389,Battle of Shiraikawara,1571-09-27T00:00:00Z,http://www.wikidata.org/entity/Q11617858
http://www.wikidata.org/entity/Q11579958,Battle of Shirakawa,,http://www.wikidata.org/entity/Q522630
http://www.wikidata.org/entity/Q11581946,Battle of Shōkoku-ji,1467-11-08T00:00:00Z,http://www.wikidata.org/entity/Q1786709
http://www.wikidata.org/entity/Q11585393,Battle of Ishigakibaru,1600-10-19T00:00:00Z,http://www.wikidata.org/entity/Q11585376
http://www.wikidata.org/entity/Q11586775,Battle of Ishizu,1338-06-18T00:00:00Z,http://www.wikidata.org/entity/Q11586780
http://www.wikidata.org/entity/Q11587224,Battle of Ishinazaka,1189-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1155792
http://www.wikidata.org/entity/Q11587863,Battle of Iwaki,,http://www.wikidata.org/entity/Q201583
http://www.wikidata.org/entity/Q11595361,Battle of Akita,,http://www.wikidata.org/entity/Q876032
http://www.wikidata.org/entity/Q11596643,Inamura Incident,,
http://www.wikidata.org/entity/Q11598043,Battle of Tachikawahara,1504-11-23T00:00:00Z,http://www.wikidata.org/entity/Q269634
http://www.wikidata.org/entity/Q11598157,Battle of Mt. Tachibana,,
http://www.wikidata.org/entity/Q11600461,1st Songshan Protest,1964-06-06T00:00:00Z,http://www.wikidata.org/entity/Q200022
http://www.wikidata.org/entity/Q11602235,Q11602235,,
http://www.wikidata.org/entity/Q11602313,Second Battle of Kizugawaguchi,1578-12-14T00:00:00Z,http://www.wikidata.org/entity/Q11519216
http://www.wikidata.org/entity/Q11602809,Battle of Chikugo River,1359-09-06T00:00:00Z,http://www.wikidata.org/entity/Q954320
http://www.wikidata.org/entity/Q11603356,Battle of Hakone-Takenoshita,1336-02-01T00:00:00Z,http://www.wikidata.org/entity/Q11284656
http://www.wikidata.org/entity/Q11603356,Battle of Hakone-Takenoshita,1336-02-01T00:00:00Z,http://www.wikidata.org/entity/Q11636901
http://www.wikidata.org/entity/Q11604415,Battle of Komeno,1600-09-29T00:00:00Z,http://www.wikidata.org/entity/Q22126386
http://www.wikidata.org/entity/Q11606609,Battle of Yūkihama,1180-10-01T00:00:00Z,http://www.wikidata.org/entity/Q1053695
http://www.wikidata.org/entity/Q11608769,Battle of Mihonoseki,1569-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6845336
http://www.wikidata.org/entity/Q11609246,Q11609246,,http://www.wikidata.org/entity/Q864156
http://www.wikidata.org/entity/Q11613515,Battle of Shariji,1547-08-16T00:00:00Z,
http://www.wikidata.org/entity/Q11613955,Battle of Hannyano,1183-06-07T00:00:00Z,http://www.wikidata.org/entity/Q11613958
http://www.wikidata.org/entity/Q11613956,Battle of Hannyano,1506-10-14T00:00:00Z,http://www.wikidata.org/entity/Q11613958
http://www.wikidata.org/entity/Q11613970,Battle of Senjōsan,1333-05-02T00:00:00Z,http://www.wikidata.org/entity/Q11613971
http://www.wikidata.org/entity/Q11614043,Battle of Funaokayama,1511-10-05T00:00:00Z,http://www.wikidata.org/entity/Q143683
http://www.wikidata.org/entity/Q11614291,Battle of Funada,,http://www.wikidata.org/entity/Q3482779
http://www.wikidata.org/entity/Q11614291,Battle of Funada,,http://www.wikidata.org/entity/Q30933385
http://www.wikidata.org/entity/Q11614841,Battle of Ashiyagawara,,http://www.wikidata.org/entity/Q11614824
http://www.wikidata.org/entity/Q11614841,Battle of Ashiyagawara,,http://www.wikidata.org/entity/Q11676343
http://www.wikidata.org/entity/Q11620514,Battle of Kiyosu,1552-09-14T00:00:00Z,http://www.wikidata.org/entity/Q20043769
http://www.wikidata.org/entity/Q11621127,Battle of Ashiyaura,1185-03-11T00:00:00Z,http://www.wikidata.org/entity/Q725518
http://www.wikidata.org/entity/Q11621574,Battle of Minobaru,1379-03-27T00:00:00Z,
http://www.wikidata.org/entity/Q11621574,Battle of Minobaru,1379-03-29T00:00:00Z,
http://www.wikidata.org/entity/Q11622263,Battle of Satta Pass,,http://www.wikidata.org/entity/Q988168
http://www.wikidata.org/entity/Q11622264,Battle of Satta Pass,,http://www.wikidata.org/entity/Q11622261
http://www.wikidata.org/entity/Q11624594,Battle of Fujinaminawate,1561-10-31T00:00:00Z,http://www.wikidata.org/entity/Q11527307
http://www.wikidata.org/entity/Q11626004,Battle of Gyōnindai,1521-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11464336
http://www.wikidata.org/entity/Q11627923,Battle of Nishinooka,1469-06-11T00:00:00Z,http://www.wikidata.org/entity/Q376858
http://www.wikidata.org/entity/Q11630622,Battle of Kannonji Castle,1568-10-12T00:00:00Z,http://www.wikidata.org/entity/Q2969462
http://www.wikidata.org/entity/Q11630622,Battle of Kannonji Castle,1568-10-12T00:00:00Z,http://www.wikidata.org/entity/Q11603120
http://www.wikidata.org/entity/Q11633542,Battle of Teshimagawara,1336-04-01T00:00:00Z,http://www.wikidata.org/entity/Q11603181
http://www.wikidata.org/entity/Q11634233,Battle of Fonsa,,http://www.wikidata.org/entity/Q864148
http://www.wikidata.org/entity/Q11635491,Battle of Akatsuka,1552-05-20T00:00:00Z,http://www.wikidata.org/entity/Q11675368
http://www.wikidata.org/entity/Q11636371,Warring States Period of Echizen,,
http://www.wikidata.org/entity/Q11636595,Battle of Boulogne,,http://www.wikidata.org/entity/Q81997
http://www.wikidata.org/entity/Q11638494,Battle of Omi,1180-01-01T00:00:00Z,http://www.wikidata.org/entity/Q843882
http://www.wikidata.org/entity/Q11643158,Battle of Kōriyama,1588-01-01T00:00:00Z,http://www.wikidata.org/entity/Q24874926
http://www.wikidata.org/entity/Q11645488,Battle of Nogimiya,1183-03-25T00:00:00Z,http://www.wikidata.org/entity/Q11645497
http://www.wikidata.org/entity/Q11645800,Battle of Yasugawara,1570-07-16T00:00:00Z,http://www.wikidata.org/entity/Q8049933
http://www.wikidata.org/entity/Q11645936,Battle of Noda-Fukushima,1614-12-28T00:00:00Z,http://www.wikidata.org/entity/Q985728
http://www.wikidata.org/entity/Q11645936,Battle of Noda-Fukushima,1614-12-28T00:00:00Z,http://www.wikidata.org/entity/Q27920418
http://www.wikidata.org/entity/Q11645958,Battle of Noda-Fukushima,,http://www.wikidata.org/entity/Q11645956
http://www.wikidata.org/entity/Q11647079,Jinchanggou Incident,1936-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203738
http://www.wikidata.org/entity/Q11649863,Battle of Hachita,1180-11-10T00:00:00Z,http://www.wikidata.org/entity/Q864170
http://www.wikidata.org/entity/Q11651860,Nagao Kageharu Rebellion,1500-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11652037,Battle of Mount Nagaoka,1868-11-02T00:00:00Z,http://www.wikidata.org/entity/Q823955
http://www.wikidata.org/entity/Q11653102,Battle of Nagamorihara,1510-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11653275,Battle of Tonomoto,,
http://www.wikidata.org/entity/Q11655800,Battle of Sekido,1333-07-06T00:00:00Z,http://www.wikidata.org/entity/Q11655799
http://www.wikidata.org/entity/Q11657579,Battle of Atsukashiyama,1189-09-26T00:00:00Z,http://www.wikidata.org/entity/Q11657581
http://www.wikidata.org/entity/Q11657628,Q11657628,,http://www.wikidata.org/entity/Q940481
http://www.wikidata.org/entity/Q11658062,Battle of Gōrozaka,1559-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11467653
http://www.wikidata.org/entity/Q11661194,Battle of Aoyama-Kawarakeyama,1569-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11662585,Battle of Aonuma,1335-01-01T00:00:00Z,http://www.wikidata.org/entity/Q726661
http://www.wikidata.org/entity/Q11662788,Battle of Aonogahara,,http://www.wikidata.org/entity/Q22122878
http://www.wikidata.org/entity/Q11666821,Q11666821,1181-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3139239
http://www.wikidata.org/entity/Q11668106,Battle of Makadobaru,1485-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11584315
http://www.wikidata.org/entity/Q11668480,Suruga Invasion,,http://www.wikidata.org/entity/Q864170
http://www.wikidata.org/entity/Q11680166,Battle of Prats del Rey,1711-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15961
http://www.wikidata.org/entity/Q11680168,Battle of Yucutujá,1837-10-22T00:00:00Z,
http://www.wikidata.org/entity/Q11688118,Battle of Mieszko I with Wichmann and Wolinians,0967-09-26T00:00:00Z,
http://www.wikidata.org/entity/Q11688138,Battle of Dzierzgoń,,http://www.wikidata.org/entity/Q1269456
http://www.wikidata.org/entity/Q11688141,Battle of Trutina,,
http://www.wikidata.org/entity/Q11688144,Battle of the River Prut,1621-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11688149,Battle of Ein Gev,,
http://www.wikidata.org/entity/Q11688150,Battle of Kisangani,,
http://www.wikidata.org/entity/Q11688153,Q11688153,,
http://www.wikidata.org/entity/Q11688156,Battle of Wzgórze Wiatraczne,,
http://www.wikidata.org/entity/Q11688158,Battle of Abydos,0989-04-18T00:00:00Z,http://www.wikidata.org/entity/Q336446
http://www.wikidata.org/entity/Q11688167,Battle of the Bridge Gate,1098-03-13T00:00:00Z,http://www.wikidata.org/entity/Q80561
http://www.wikidata.org/entity/Q11688168,Battle of Bracław,1671-08-26T00:00:00Z,http://www.wikidata.org/entity/Q903241
http://www.wikidata.org/entity/Q11688170,Battle of Bukowiec,1939-09-03T00:00:00Z,
http://www.wikidata.org/entity/Q17625799,Battle of San Antonio,,
http://www.wikidata.org/entity/Q17625804,Battle of Cerro Barón,1837-06-06T00:00:00Z,
http://www.wikidata.org/entity/Q17625807,Battle of Santiago River,,
http://www.wikidata.org/entity/Q17626003,First Battle of Locri,,
http://www.wikidata.org/entity/Q17627724,Battle of Ilovaisk,,http://www.wikidata.org/entity/Q2415345
http://www.wikidata.org/entity/Q17628887,Disembarkation in Callao,,http://www.wikidata.org/entity/Q6092504
http://www.wikidata.org/entity/Q17636819,Carzano Incident,,http://www.wikidata.org/entity/Q264716
http://www.wikidata.org/entity/Q17747056,Battle of Saltillo,1840-10-25T00:00:00Z,
http://www.wikidata.org/entity/Q17747092,Battle of Santa Rita de Morelos,,
http://www.wikidata.org/entity/Q17765984,Second Battle of Kristianstad,,
http://www.wikidata.org/entity/Q17766151,First Battle of Moss,1716-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q17779736,Battle of Haglebu,1945-04-26T00:00:00Z,http://www.wikidata.org/entity/Q4585224
http://www.wikidata.org/entity/Q17802702,Battle of Novoazovsk,,http://www.wikidata.org/entity/Q2353526
http://www.wikidata.org/entity/Q17818625,Battle of Bama (2014),,
http://www.wikidata.org/entity/Q17818762,Battle of Fotokol,,
http://www.wikidata.org/entity/Q17984374,Battle of Aldenhoven (1793),1793-03-01T00:00:00Z,http://www.wikidata.org/entity/Q199968
http://www.wikidata.org/entity/Q17984395,Battle of Melrose,1526-07-26T00:00:00Z,http://www.wikidata.org/entity/Q632993
http://www.wikidata.org/entity/Q17984418,Battle of Caesar's Camp,1793-08-07T00:00:00Z,http://www.wikidata.org/entity/Q877974
http://www.wikidata.org/entity/Q17984539,Battle of Genola,1799-11-04T00:00:00Z,http://www.wikidata.org/entity/Q20092
http://www.wikidata.org/entity/Q17984551,Battle of Haguenau,,http://www.wikidata.org/entity/Q22730
http://www.wikidata.org/entity/Q17985271,2014 Deir ez-Zor offensive,,http://www.wikidata.org/entity/Q232387
http://www.wikidata.org/entity/Q17985776,Battle for Golan crossing,2014-09-23T00:00:00Z,http://www.wikidata.org/entity/Q219690
http://www.wikidata.org/entity/Q17985778,Battle of Morales,1813-06-02T00:00:00Z,
http://www.wikidata.org/entity/Q17986643,Battle of Constantinople,1147-09-01T00:00:00Z,http://www.wikidata.org/entity/Q16869
http://www.wikidata.org/entity/Q17988288,Battle of Aga,1577-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11616980
http://www.wikidata.org/entity/Q17989422,Battle of Acajete,1839-05-03T00:00:00Z,
http://www.wikidata.org/entity/Q17989425,Battle of Alcantra,1839-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q17989428,Battle of Bacsil Ridge,1945-03-19T00:00:00Z,http://www.wikidata.org/entity/Q40584
http://www.wikidata.org/entity/Q17989430,Battle of Tripoli Airport,2014-08-23T00:00:00Z,http://www.wikidata.org/entity/Q44588
http://www.wikidata.org/entity/Q17990289,Kanto's Civil War,,
http://www.wikidata.org/entity/Q18002641,Battle of Chattanooga,,
http://www.wikidata.org/entity/Q18004094,Battle of Gra,1837-06-12T00:00:00Z,http://www.wikidata.org/entity/Q63955503
http://www.wikidata.org/entity/Q18004243,Battle of Manresa,1714-05-07T00:00:00Z,http://www.wikidata.org/entity/Q16697
http://www.wikidata.org/entity/Q18004898,Battle of Molins de Rey,1809-03-01T00:00:00Z,http://www.wikidata.org/entity/Q15624
http://www.wikidata.org/entity/Q18004957,Battle of Montgat,1808-06-16T00:00:00Z,http://www.wikidata.org/entity/Q12022
http://www.wikidata.org/entity/Q18005291,Battle of Palafrugell,1638-07-20T00:00:00Z,http://www.wikidata.org/entity/Q13490
http://www.wikidata.org/entity/Q18005571,Burning of Peralada,1285-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11803
http://www.wikidata.org/entity/Q18006531,Siege of Al-Sakhra,0735-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1141172
http://www.wikidata.org/entity/Q18006574,Battle of San Gavino,1323-04-19T00:00:00Z,http://www.wikidata.org/entity/Q287986
http://www.wikidata.org/entity/Q18006678,Battle of Sant Celoni,1640-05-21T00:00:00Z,http://www.wikidata.org/entity/Q15441
http://www.wikidata.org/entity/Q18008331,Attack on Terrassa,1872-07-22T00:00:00Z,http://www.wikidata.org/entity/Q13939
http://www.wikidata.org/entity/Q18008908,Battle of Xaqunda,0747-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5395523
http://www.wikidata.org/entity/Q18014904,Battle of Tacna,1880-05-26T00:00:00Z,http://www.wikidata.org/entity/Q272795
http://www.wikidata.org/entity/Q18015557,Battle of Horlivka,,http://www.wikidata.org/entity/Q157260
http://www.wikidata.org/entity/Q18016068,First Battle of Seoul,1950-06-25T00:00:00Z,http://www.wikidata.org/entity/Q8684
http://www.wikidata.org/entity/Q18032620,Battle of Timetrine,2013-02-24T00:00:00Z,
http://www.wikidata.org/entity/Q18033344,Battle of Kodunga,2014-09-12T00:00:00Z,
http://www.wikidata.org/entity/Q18062644,Battle of Boguila,,
http://www.wikidata.org/entity/Q18071930,Siege of Kobanî,2014-09-15T00:00:00Z,http://www.wikidata.org/entity/Q126415
http://www.wikidata.org/entity/Q18086418,Q18086418,,
http://www.wikidata.org/entity/Q18086433,Q18086433,,
http://www.wikidata.org/entity/Q18110287,Battle of Baguio,,http://www.wikidata.org/entity/Q1822
http://www.wikidata.org/entity/Q18121569,Battle of Agios Vasileios,1949-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q18124347,Battle of Khyber Pass,1738-11-26T00:00:00Z,http://www.wikidata.org/entity/Q191333
http://www.wikidata.org/entity/Q18124418,Capture of Martinpuich,1916-09-15T00:00:00Z,http://www.wikidata.org/entity/Q13950
http://www.wikidata.org/entity/Q18129510,Battle of Ajristan,,
http://www.wikidata.org/entity/Q18130782,Siege of Saqlawiyah,2014-09-22T00:00:00Z,http://www.wikidata.org/entity/Q3950238
http://www.wikidata.org/entity/Q18146226,Battle of Mabrukah,,
http://www.wikidata.org/entity/Q18148197,Battle of Mustang Island,1863-11-17T00:00:00Z,http://www.wikidata.org/entity/Q6943408
http://www.wikidata.org/entity/Q18148933,Battle of Cedar Creek,1864-03-01T00:00:00Z,http://www.wikidata.org/entity/Q493605
http://www.wikidata.org/entity/Q18148976,Battle of Suq al Ghazi,2014-09-15T00:00:00Z,
http://www.wikidata.org/entity/Q18148982,Battle of Chihuahua,1866-03-24T00:00:00Z,http://www.wikidata.org/entity/Q61302
http://www.wikidata.org/entity/Q18161416,Battle of Aba,1881-08-12T00:00:00Z,http://www.wikidata.org/entity/Q2786061
http://www.wikidata.org/entity/Q18162511,Battle of Yeghevārd,1735-06-19T00:00:00Z,http://www.wikidata.org/entity/Q1649945
http://www.wikidata.org/entity/Q18162675,Battle of Kirkuk (1733),1733-01-01T00:00:00Z,http://www.wikidata.org/entity/Q173310
http://www.wikidata.org/entity/Q18162680,Battle of Zarghan,1729-09-24T00:00:00Z,http://www.wikidata.org/entity/Q888646
http://www.wikidata.org/entity/Q18162684,Battle of Kafer Qal'eh,1729-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q18162687,Battle of Kano,1903-02-03T00:00:00Z,http://www.wikidata.org/entity/Q182984
http://www.wikidata.org/entity/Q18162693,Battle of Kwatarkwashi,1903-02-27T00:00:00Z,http://www.wikidata.org/entity/Q145793
http://www.wikidata.org/entity/Q18162699,Battle of Lyncestis,-0422-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1247667
http://www.wikidata.org/entity/Q18162704,Battle of Samarra,1733-07-19T00:00:00Z,http://www.wikidata.org/entity/Q170047
http://www.wikidata.org/entity/Q18162709,Battle of Santa Clara,1927-07-27T00:00:00Z,http://www.wikidata.org/entity/Q728022
http://www.wikidata.org/entity/Q18162714,Battle of Una,,http://www.wikidata.org/entity/Q194948
http://www.wikidata.org/entity/Q18164954,Battle of Halai,,http://www.wikidata.org/entity/Q2067253
http://www.wikidata.org/entity/Q18170498,Q18170498,,
http://www.wikidata.org/entity/Q18175416,Battle of Itea,1827-09-17T00:00:00Z,http://www.wikidata.org/entity/Q1240074
http://www.wikidata.org/entity/Q18195753,Second Battle of Donetsk Airport,,http://www.wikidata.org/entity/Q1431229
http://www.wikidata.org/entity/Q18204555,Battle of Nam Bac,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18205170,Battle of Khwar Pass,1729-01-01T00:00:00Z,http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q18205173,Battle of Murche-Khort,1729-11-12T00:00:00Z,http://www.wikidata.org/entity/Q5864296
http://www.wikidata.org/entity/Q18205176,Battle of Sangan,1727-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1771053
http://www.wikidata.org/entity/Q18206471,Battle of Neuburg,1800-06-27T00:00:00Z,http://www.wikidata.org/entity/Q125652
http://www.wikidata.org/entity/Q18213916,Second Battle of Kalaa of the Beni Abbes,,http://www.wikidata.org/entity/Q3192287
http://www.wikidata.org/entity/Q18215027,Battle of Kef,1705-07-08T00:00:00Z,http://www.wikidata.org/entity/Q27155
http://www.wikidata.org/entity/Q18215123,Liberation of Albania (1918),,
http://www.wikidata.org/entity/Q18216807,Siege of Giarabub,1940-12-25T00:00:00Z,http://www.wikidata.org/entity/Q284251
http://www.wikidata.org/entity/Q18216969,Invasion of Martinique,,http://www.wikidata.org/entity/Q81621
http://www.wikidata.org/entity/Q18221346,Battle of Flowers,,http://www.wikidata.org/entity/Q15095
http://www.wikidata.org/entity/Q18221752,Battle of Morlaix,,
http://www.wikidata.org/entity/Q18226153,Battle of Krotoszynem,,http://www.wikidata.org/entity/Q984538
http://www.wikidata.org/entity/Q18227889,Battle of Madarpur,,
http://www.wikidata.org/entity/Q18238154,Q18238154,,
http://www.wikidata.org/entity/Q18244642,Battle of Foz de Arouce,1811-03-15T00:00:00Z,
http://www.wikidata.org/entity/Q18245721,Q18245721,,
http://www.wikidata.org/entity/Q18275134,Operation Rail War,,
http://www.wikidata.org/entity/Q18276661,Storming of the Reichstag,,http://www.wikidata.org/entity/Q151897
http://www.wikidata.org/entity/Q18276661,Storming of the Reichstag,,http://www.wikidata.org/entity/Q699800
http://www.wikidata.org/entity/Q18276661,Storming of the Reichstag,,http://www.wikidata.org/entity/Q2313416
http://www.wikidata.org/entity/Q18287261,Battle of Habelschwerdt,,
http://www.wikidata.org/entity/Q18288868,Battle of Haut Sebaou,,
http://www.wikidata.org/entity/Q16081607,Q16081607,1276-01-01T00:00:00Z,http://www.wikidata.org/entity/Q168991
http://www.wikidata.org/entity/Q16081896,Battle of Bratačića,1806-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q16086807,Battle of Orašje,,http://www.wikidata.org/entity/Q994255
http://www.wikidata.org/entity/Q16087016,Liberation of Vranje,1878-01-31T00:00:00Z,
